state_code,state_name,district_code,district_name,source_file
20,JHARKHAND,351,Godda,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,352,Sahibganj,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,353,Pakur,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,354,Dhanbad,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,355,Bokaro,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,356,Lohardaga,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,357,Purbi Singhbhum,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,358,Palamu,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,359,Latehar,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,360,Hazaribagh,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,361,Ramgarh,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,362,Dumka,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,363,Jamtara,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,364,Ranchi,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,365,Khunti,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,366,Gumla,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,367,Simdega,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,368,Pashchimi Singhbhum,Rdir_2011_20_JHARKHAND.xls
20,JHARKHAND,369,Saraikela-Kharsawan,Rdir_2011_20_JHARKHAND.xls
21,ODISHA,370,Bargarh,Rdir_2011_21_ODISHA.xls
21,ODISHA,371,Jharsuguda,Rdir_2011_21_ODISHA.xls
21,ODISHA,372,Sambalpur,Rdir_2011_21_ODISHA.xls
21,ODISHA,373,Debagarh,Rdir_2011_21_ODISHA.xls
21,ODISHA,374,Sundargarh,Rdir_2011_21_ODISHA.xls
21,ODISHA,375,Kendujhar,Rdir_2011_21_ODISHA.xls
21,ODISHA,376,Mayurbhanj,Rdir_2011_21_ODISHA.xls
21,ODISHA,377,Baleshwar,Rdir_2011_21_ODISHA.xls
21,ODISHA,378,Bhadrak,Rdir_2011_21_ODISHA.xls
21,ODISHA,379,Kendrapara,Rdir_2011_21_ODISHA.xls
21,ODISHA,380,Jagatsinghapur,Rdir_2011_21_ODISHA.xls
21,ODISHA,381,Cuttack,Rdir_2011_21_ODISHA.xls
21,ODISHA,382,Jajapur,Rdir_2011_21_ODISHA.xls
21,ODISHA,383,Dhenkanal,Rdir_2011_21_ODISHA.xls
21,ODISHA,384,Anugul,Rdir_2011_21_ODISHA.xls
21,ODISHA,385,Nayagarh,Rdir_2011_21_ODISHA.xls
21,ODISHA,386,Khordha,Rdir_2011_21_ODISHA.xls
21,ODISHA,387,Puri,Rdir_2011_21_ODISHA.xls
21,ODISHA,388,Ganjam,Rdir_2011_21_ODISHA.xls
21,ODISHA,389,Gajapati,Rdir_2011_21_ODISHA.xls
21,ODISHA,390,Kandhamal,Rdir_2011_21_ODISHA.xls
21,ODISHA,391,Baudh,Rdir_2011_21_ODISHA.xls
21,ODISHA,392,Subarnapur,Rdir_2011_21_ODISHA.xls
21,ODISHA,393,Balangir,Rdir_2011_21_ODISHA.xls
21,ODISHA,394,Nuapada,Rdir_2011_21_ODISHA.xls
21,ODISHA,395,Kalahandi,Rdir_2011_21_ODISHA.xls
21,ODISHA,396,Rayagada,Rdir_2011_21_ODISHA.xls
21,ODISHA,397,Nabarangapur,Rdir_2011_21_ODISHA.xls
21,ODISHA,398,Koraput,Rdir_2011_21_ODISHA.xls
21,ODISHA,399,Malkangiri,Rdir_2011_21_ODISHA.xls
22,CHHATTISGARH,400,Koriya,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,401,Surguja,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,402,Jashpur,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,403,Raigarh,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,404,Korba,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,405,Janjgir - Champa,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,406,Bilaspur,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,407,Kabeerdham,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,408,Rajnandgaon,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,409,Durg,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,410,Raipur,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,411,Mahasamund,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,412,Dhamtari,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,413,Uttar Bastar Kanker,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,414,Bastar,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,415,Narayanpur,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,416,Dakshin Bastar Dantewada,Rdir_2011_22_CHHATTISGARH.xls
22,CHHATTISGARH,417,Bijapur,Rdir_2011_22_CHHATTISGARH.xls
23,MADHYA PRADESH,418,Sheopur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,419,Morena,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,420,Bhind,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,421,Gwalior,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,422,Datia,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,423,Shivpuri,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,424,Tikamgarh,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,425,Chhatarpur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,426,Panna,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,427,Sagar,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,428,Damoh,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,429,Satna,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,430,Rewa,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,431,Umaria,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,432,Neemuch,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,433,Mandsaur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,434,Ratlam,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,435,Ujjain,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,436,Shajapur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,437,Dewas,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,438,Dhar,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,439,Indore,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,440,Khargone (West Nimar),Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,441,Barwani,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,442,Rajgarh,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,443,Vidisha,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,444,Bhopal,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,445,Sehore,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,446,Raisen,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,447,Betul,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,448,Harda,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,449,Hoshangabad,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,450,Katni,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,451,Jabalpur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,452,Narsimhapur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,453,Dindori,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,454,Mandla,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,455,Chhindwara,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,456,Seoni,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,457,Balaghat,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,458,Guna,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,459,Ashoknagar,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,460,Shahdol,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,461,Anuppur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,462,Sidhi,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,463,Singrauli,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,464,Jhabua,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,465,Alirajpur,Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,466,Khandwa (East Nimar),Rdir_2011_23_MADHYA_PRADESH.xls
23,MADHYA PRADESH,467,Burhanpur,Rdir_2011_23_MADHYA_PRADESH.xls
24,GUJARAT,468,Kachchh,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,469,Banas Kantha,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,470,Patan,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,471,Mahesana,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,472,Sabar Kantha,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,473,Gandhinagar,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,474,Ahmadabad,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,475,Surendranagar,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,476,Rajkot,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,477,Jamnagar,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,478,Porbandar,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,479,Junagadh,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,480,Amreli,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,481,Bhavnagar,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,482,Anand,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,483,Kheda,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,484,Panch Mahals,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,485,Dohad,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,486,Vadodara,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,487,Narmada,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,488,Bharuch,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,489,The Dangs,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,490,Navsari,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,491,Valsad,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,492,Surat,Rdir_2011_24_GUJARAT.xls
24,GUJARAT,493,Tapi,Rdir_2011_24_GUJARAT.xls
25,DAMAN & DIU,494,Diu,Rdir_2011_25_DAMAN_and_DIU.xls
25,DAMAN & DIU,495,Daman,Rdir_2011_25_DAMAN_and_DIU.xls
26,DADRA & NAGAR HAVELI,496,Dadra & Nagar Haveli,Rdir_2011_26_DADRA_and_NAGAR_HAVELI.xls
27,MAHARASHTRA,497,Nandurbar,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,498,Dhule,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,499,Jalgaon,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,500,Buldana,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,501,Akola,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,502,Washim,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,503,Amravati,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,504,Wardha,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,505,Nagpur,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,506,Bhandara,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,507,Gondiya,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,508,Gadchiroli,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,509,Chandrapur,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,510,Yavatmal,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,511,Nanded,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,512,Hingoli,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,513,Parbhani,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,514,Jalna,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,515,Aurangabad,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,516,Nashik,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,517,Thane,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,518,Mumbai Suburban,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,519,Mumbai,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,520,Raigarh,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,521,Pune,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,522,Ahmadnagar,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,523,Bid,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,524,Latur,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,525,Osmanabad,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,526,Solapur,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,527,Satara,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,528,Ratnagiri,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,529,Sindhudurg,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,530,Kolhapur,Rdir_2011_27_MAHARASHTRA.xls
27,MAHARASHTRA,531,Sangli,Rdir_2011_27_MAHARASHTRA.xls
28,ANDHRA PRADESH,532,Adilabad,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,533,Nizamabad,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,534,Karimnagar,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,535,Medak,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,536,Hyderabad,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,537,Rangareddy,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,538,Mahbubnagar,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,539,Nalgonda,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,540,Warangal,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,541,Khammam,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,542,Srikakulam,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,543,Vizianagaram,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,544,Visakhapatnam,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,545,East Godavari,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,546,West Godavari,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,547,Krishna,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,548,Guntur,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,549,Prakasam,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,550,Sri Potti Sriramulu Nellore,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,551,Y.S.R.,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,552,Kurnool,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,553,Anantapur,Rdir_2011_28_ANDHRA_PRADESH.xls
28,ANDHRA PRADESH,554,Chittoor,Rdir_2011_28_ANDHRA_PRADESH.xls
29,KARNATAKA,555,Belgaum,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,556,Bagalkot,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,557,Bijapur,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,558,Bidar,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,559,Raichur,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,560,Koppal,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,561,Gadag,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,562,Dharwad,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,563,Uttara Kannada,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,564,Haveri,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,565,Bellary,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,566,Chitradurga,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,567,Davanagere,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,568,Shimoga,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,569,Udupi,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,570,Chikmagalur,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,571,Tumkur,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,572,Bangalore,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,573,Mandya,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,574,Hassan,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,575,Dakshina Kannada,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,576,Kodagu,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,577,Mysore,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,578,Chamarajanagar,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,579,Gulbarga,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,580,Yadgir,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,581,Kolar,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,582,Chikkaballapura,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,583,Bangalore Rural,Rdir_2011_29_KARNATAKA.xls
29,KARNATAKA,584,Ramanagara,Rdir_2011_29_KARNATAKA.xls
30,GOA,585,North Goa,Rdir_2011_30_GOA.xls
30,GOA,586,South Goa,Rdir_2011_30_GOA.xls
31,LAKSHADWEEP,587,Lakshadweep,Rdir_2011_31_LAKSHADWEEP.xls
32,KERALA,588,Kasaragod,Rdir_2011_32_KERALA.xls
32,KERALA,589,Kannur,Rdir_2011_32_KERALA.xls
32,KERALA,590,Wayanad,Rdir_2011_32_KERALA.xls
32,KERALA,591,Kozhikode,Rdir_2011_32_KERALA.xls
32,KERALA,592,Malappuram,Rdir_2011_32_KERALA.xls
32,KERALA,593,Palakkad,Rdir_2011_32_KERALA.xls
32,KERALA,594,Thrissur,Rdir_2011_32_KERALA.xls
32,KERALA,595,Ernakulam,Rdir_2011_32_KERALA.xls
32,KERALA,596,Idukki,Rdir_2011_32_KERALA.xls
32,KERALA,597,Kottayam,Rdir_2011_32_KERALA.xls
32,KERALA,598,Alappuzha,Rdir_2011_32_KERALA.xls
32,KERALA,599,Pathanamthitta,Rdir_2011_32_KERALA.xls
32,KERALA,600,Kollam,Rdir_2011_32_KERALA.xls
32,KERALA,601,Thiruvananthapuram,Rdir_2011_32_KERALA.xls
33,TAMIL NADU,602,Thiruvallur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,603,Chennai,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,604,Kancheepuram,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,605,Vellore,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,606,Tiruvannamalai,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,607,Viluppuram,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,608,Salem,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,609,Namakkal,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,610,Erode,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,611,The Nilgiris,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,612,Dindigul,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,613,Karur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,614,Tiruchirappalli,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,615,Perambalur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,616,Ariyalur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,617,Cuddalore,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,618,Nagapattinam,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,619,Thiruvarur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,620,Thanjavur,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,621,Pudukkottai,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,622,Sivaganga,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,623,Madurai,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,624,Theni,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,625,Virudhunagar,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,626,Ramanathapuram,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,627,Thoothukkudi,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,628,Tirunelveli,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,629,Kanniyakumari,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,630,Dharmapuri,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,631,Krishnagiri,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,632,Coimbatore,Rdir_2011_33_TAMIL_NADU.xls
33,TAMIL NADU,633,Tiruppur,Rdir_2011_33_TAMIL_NADU.xls
34,PUDUCHERRY,634,Yanam,Rdir_2011_34_PUDUCHERRY.xls
34,PUDUCHERRY,635,Puducherry,Rdir_2011_34_PUDUCHERRY.xls
34,PUDUCHERRY,636,Mahe,Rdir_2011_34_PUDUCHERRY.xls
34,PUDUCHERRY,637,Karaikal,Rdir_2011_34_PUDUCHERRY.xls
35,ANDAMAN & NICOBAR ISLANDS,638,Nicobars,Rdir_2011_35_ANDAMAN_and_NICOBAR_ISLANDS.xls
35,ANDAMAN & NICOBAR ISLANDS,639,North & Middle Andaman,Rdir_2011_35_ANDAMAN_and_NICOBAR_ISLANDS.xls
35,ANDAMAN & NICOBAR ISLANDS,640,South Andaman,Rdir_2011_35_ANDAMAN_and_NICOBAR_ISLANDS.xls
